ID,EN,RUS,TH,TH 2186/2772 (78.86%)
2077,Respect Benjamin's privacy,Уважать личную жизнь Бенджамина,,
3156,Clothing,,,
2073,Tea,,ชา,
2074,Couch,,เก้าอี้นวม,
1104,Foxy,,จิ้งจอกฟ็อกซี่,
3529,Basement,,,
3157,Bookshelf,,ชั้นหนังสือ,
3158,Photo,,รูปถ่าย,
2075,Video player,,เครื่องเล่นวิดีโอ,
3817,Let's see...,Посмотрим...,ไหนดูซิ...,
3704,Benjamin's on TV!,Бенджамин в телевизоре!,,
3705,What is he?,Что он?,,
4168,Is that...?,Это...?,,
4169,The monster?!,Монстр?!,,
3463,Damn it! I broke Benjamin's tape.,Проклятье! Я сломала кассету Бенджамина.,,
3809,Video,,,
2080,"Oh no, is this...","О, нет. Это...",,
2081,Benjamin...,Бенджамин...,เบนจามิน...,
2082,[Misfortune sniffs the fur intensivly.],,,
2083,Benjamin? Are you here...?,Бенджамин? Ты здесь...?,,
3690,Hah! Such a clever little lady.,Ага! Такая умная маленькая леди.,,
3840,Benjamin...?,Бенджамин...?,เบนจามิน...?,
3841,Where did you go?,Куда ты ушёл?,,
3842,Benjamin?,Бенджамин?,เบนจามิน?,
3843,"I'm scared, so I came down, ok?","Мне было страшно, поэтому я спустилась, понятно?",,
3162,There's a hole behind the painting.,За картиной есть дыра.,,
3163,Hello?,Хей?,หวัดดีค่า?,
3518,I can't reach it.,Не могу дотянуться.,,
3691,"I'm a little lady, you know.",Я же маленькая леди.,หนูโตเป็นสาวน้อยแล้วนะรู้มั้ย,
3164,My ninja senses are telling me to climb up on this chair...,Мои ниндзя чувства подсказывают мне взобраться на этот стул...,,
3166,Uh... That was unfortunate.,Ух... Неудачно вышло.,,
3167,I hope things get better when I get the Eternal Happiness.,"Я надеюсь, все наладится, когда я верну Вечное Счастье.",,
3168,"But for now, a little glitter for me.","А пока, немного блёсток для меня.",,
3170,"Ok, Misfortune, let's finish this.","Хорошо, Неудача, покончим с этим.",,
4453,"Alright, time to find Benji.","Так, время найти Бенджи.",,
4444,"Get up, Misfortune...","Вставай, Неудача...",,
4445,You are stronger than you think...,"Ты сильнее, чем ты думаешь...",,
4446,You've been knocked down before...,Тебя уже сбивали с ног прежде...,,
4447,Did you let that stop you?,Ты позволила этому себя остановить?,,
4448,"Get up, Misfortune. You can do it.","Вставай, Неудача. Ты сможешь.",,
4449,Because...,Потому ...,,
4450,Because...,Потому что...,,
4451,You’re the Little Lady Misfortune.,Ты Маленькая Леди Неудача.,,
4452,That was fun.,Это было весело.,,
3172,So it was Benjamin placing these!,"Значит, Бенджамин поставил их!",,
3173,But Benjamin seems so nice...,Но Бенджамин кажется таким хорошим...,,
4454,Maybe he put them for that monster.,"Может, он поставил их для монстра.",,
3174,Hmm... canned fish balls?,Хмм... консервированные рыбные шарики?,,
4143,This is like sushi balls!,Это как суши-шарики!,,
2089,"Huh, it’s locked.","Хм, заперто.",,
3175,"Huh, a picture of a key... Interesting...","Хм, картина с ключом... Интересно...",,
3176,Hmm... A real ninja lady always touches everything.,Хмм... Настоящая леди ниндзя всегда все проверяет.,,
3178,A secret button...,Секретная кнопка...,,
3180,"Alright, then... I push the button.","Хорошо, тогда... Я нажимаю на кнопку.",,
3181,Huh... That was easy.,Ха... Это было легко.,,
3497,I decide not to push the button...,Я решила не нажимать кнопку...,,
3498,Hmph... Nothing.,Хм... Ничего.,,
3499,"Hmph... Nothing, again.",Хмм... Снова ничего.,,
4145,Is one allowed to press the button?,Можно ли нажать на эту кнопку?,,
4146,Let's see what happens.,"Посмотрим, что произойдёт",,
4332,Time to use my ninja skills...,Время воспользоваться моими навыками ниндзя...,,
4333,"Shh, little butt crack!","Тише, задница!",,
4334,Be quiet!,Успокойся!,,
4455,This is a ninja mission!,Это ниндзя миссия!,,
4457,[faaart],,,
4458,[fart!],,,
3189,Push the button?,Нажать на кнопку?,,
3187,Yes,Да,ใช่,
3188,No,Нет,ไม่,
3182,Bear traps,,,
3183,Chair,,,
3184,Painting,,ภาพวาด,
2092,Fur,,,
2093,Secret painting,,,
3185,Shelf,,ชั้นวางของ,
4300,Climb,,,
2091,Door,,ประตู,
2094,Stool,,,
2095,Painting,,ภาพวาด,
3186,Chair,,,
2096,"Ok, I'm out again...","Хорошо, я снова снаружи...",,
3190,Anyone here? Benji? Mr. Voice?,Есть кто-нибудь? Бенджи? Мистер Голос?,,
3191,I guess I'm alone.,"Похоже, я одна.",,
2097,Is that Benjamin's bag?,Это сумка Бенджамина?,,
2098,Benjamin?! Are you around?,Бенджамин?! Ты здесь?,,
2099,He must be in trouble!,"Должно быть, он в беде!",,
2100,"I'm very disappointed in you, Misfortune!","Я очень в тебе разочарован, Неудача!",,
2101,"Ah, there you are.","А, вот ты где.",,
2102,"Hey, have you seen Benjamin?!","Эй, ты не видел Бенджамина?!",,
2103,Didn't you hear what I just said?,"Ты не слышала, что я только что сказал?",,
2104,"Mr. Voice... Please, stop playing games.","Мистер Голос... Пожалуйста, хватит играть в игры.",,
2105,You have lied to me all the time and that's very sucky!,Ты врал мне все это время. А это отстойно!,,
2106,I trusted you...,Я тебе доверяла...,,
2107,I knew I couldn't trust you!,"Я знала, что не должна была доверять!",,
2108,What are you talking about?,О чём ты говоришь?,พูดเรื่องอะไรกัน?,
2111,I read what Benjamin wrote in his diary. All of it!,"Я прочла то, что Бенджамин написал в своём дневнике. Прочла все!",,
2112,Benjamin made it really clear with a picture he showed me...,"Бенджамин мне все чётко разъяснил, показав картину...",,
2113,You're the one taking the children!,Это ты забираешь детей!,,
2115,"And I... I'm not the hero of this game, right?","А я... Я не герой этой игры, так?",,
2117,Stop this nonsense!,Прекрати нести чушь!,,
2118,You can't make me!,Ты меня не заставишь!,,
2119,Yes I can...,"Нет, заставлю...",,
2121,Stop that!,Прекрати!,,
2122,Then play with me.,Тогда поиграй со мной.,,
2123,I'll give you a clue!,Я дам тебе подсказку!,,
2124,I'm sick of that Eternal Happiness. I don't want it anymore.,Меня тошнит от этого Вечного Счастья. Оно мне больше не нужно.,,
2125,You can't say that! That would break the rules.,Ты не можешь так говорить! Это нарушит правила.,,
